ObsId RA DEC THETA POS_ERR SIGNIFICANCE
25809 187.68998070038856 41.162108490795084 0.1637101614051223 0.09948238903741695 16.18473243713379
23477 202.41434487443652 47.21230856831212 0.4433721655248347 0.06645078868664885 36.995849609375
23477 202.4164961354718 47.21040069286072 0.5723690787274577 0.08951112374717889 28.203481674194336
23479 202.51760123469967 47.22244730606814 4.886751920323739 0.33800077624109487 11.043736457824707
23479 202.41628674426923 47.21015695096837 2.043127879570706 0.07013071188250435 57.67522430419922
22481 56.63677775024114 68.06574263759163 1.507230712965603 0.06159577803325162 76.92709350585938
24307 68.80738052470826 20.133456595284063 0.0820308847121708 0.03468517816336284 132.10743713378906
24451 237.53937641803586 -78.14828140398747 2.073533993366893 0.11676062898092049 11.7368803024292
4418 132.72566814533909 18.52129341059005 4.4305628142055 0.22903326626492068 16.58043098449707
12317 191.86629127839916 -2.1568809851102073 0.640331766174319 0.060769189099262676 33.19414138793945
635 246.91221778940647 -24.672350038225943 7.551974146940368 0.15832031317536296 85.25835418701172
635 246.86674810941201 -24.65933077846842 5.587595551524657 0.017584904076087638 1074.9595947265625
635 246.86033020859165 -24.656433189624366 5.294634774971216 0.08134270131302454 76.81267547607422
635 246.81440886642326 -24.444509008669254 7.789956307755419 0.12238526567296847 134.460693359375
635 246.5935411772677 -24.381389778187213 17.16034451805078 0.24452987500549184 139.50697326660156
635 246.7389225643041 -24.594092229970094 4.898983437986688 0.23150542686222664 9.515366554260254
635 246.86277346377747 -24.53831363737394 2.933757543031453 0.03032684875721539 315.59600830078125
635 246.86221155825044 -24.680795776560288 6.711100806398803 0.05270374166956951 311.5278015136719
635 246.76892016495114 -24.454254363542 7.825277426351826 0.3650419120202712 16.335063934326172
635 246.79641714614945 -24.67957530991538 6.540585850118776 0.2811102719261497 27.00926399230957
637 246.66861815713546 -24.45401915402044 4.144764902310921 0.10542355726308542 52.327518463134766
637 246.60018452904663 -24.413389468964983 3.001503653572425 0.01929227061330983 484.9203186035156
637 246.61434496666567 -24.40499334499369 2.079244965675024 0.10797012148359901 10.457764625549316
637 246.77485356448054 -24.438478406537044 7.603971749865671 0.3009502641313278 31.981027603149414
637 246.5982934612709 -24.411009805796702 3.022034210110381 0.03639763448896072 121.35321044921875
637 246.76900700639217 -24.45428679984923 7.755212574239395 0.06981823700641188 328.71099853515625
637 246.76242179264815 -24.437513116478012 6.96189387028048 0.5231208137729013 9.024821281433105
7439 296.1168204003397 50.58232209391655 4.635041326474016 0.26624732613107654 12.856217384338379
7446 245.91750399798724 -26.490603768894346 3.631624339253428 0.13670139304183332 24.02637481689453
7446 245.96948522655478 -26.49739894342448 5.267058780681189 0.4270537708277386 8.815439224243164
10995 224.15790044501944 -28.166017652117436 0.1826417600008964 0.02832378798159719 137.62893676757812
11012 237.36079088979608 -26.118918896820464 6.816419110818998 0.3295021826366493 17.799226760864258
12331 245.6251065221226 -24.189842256728898 6.226839442367099 0.057732927749192545 365.355224609375
15724 229.85674754211777 -7.722518002868019 0.4583874287638498 0.04096576281160897 113.2994155883789
16666 286.76036654373075 40.23648236309624 3.992078333178958 0.22461652238681323 6.990019798278809
17249 246.6785314654053 -24.34186812214503 3.805527516470809 0.023802983137335827 552.2943115234375
17249 246.76256086805472 -24.437694132436043 6.307596841106472 0.32510981928218 19.812671661376953
17249 246.57866047708194 -24.47237079366589 5.935028395933473 0.06523259545558743 235.8979949951172
17249 246.6271766985138 -24.382711987502585 1.852668944107992 0.07105601057165666 59.15084457397461
17249 246.6686621999425 -24.454228880669433 3.271441337274822 0.06200140324260261 94.13499450683594
17249 246.59258750735626 -24.413568185917054 3.448008566051439 0.14963141045379658 20.2847900390625
17254 130.0173212974653 19.413915632255588 7.524082423051322 0.47970293086110993 20.838787078857422
17255 130.0171147366512 19.41379675542566 7.562179095318076 0.3698186221439048 23.214588165283203
17255 129.97131696583753 19.401023213190598 7.510966781401115 0.5046127042054466 15.38117790222168
17256 129.88230469378874 19.404797792188788 8.261887270657637 0.4982986560360617 18.58429527282715
