ObsId,RA,DEC,THETA,POS_ERR,SIGNIFICANCE,gaia_match,archival_match,chandra_match,erosita_match,ned_match,simbad_match,vizier_match
2561,282.44241872674695,-23.837641041400726,0.7466666666666666,0.06853580932191673,47.030784606933594,yes,no,no,no,no,no,no
2561,282.44387526938084,-23.83750655622328,0.6916666666666667,0.06268094396133121,61.630741119384766,no,no,no,no,no,no,no
2561,282.4458599344107,-23.83736683023676,0.6233333333333333,0.0706722544357437,36.07608413696289,no,no,no,no,no,no,no
2561,282.4449473964473,-23.837396879152433,0.6549999999999999,0.0534317377981008,39.690773010253906,no,no,no,no,no,no,no
2561,282.44746569551455,-23.837210351153004,0.5783333333333334,0.05707181089215358,27.250289916992188,no,no,no,no,no,no,no
2561,282.4470377254263,-23.8372362178969,0.59,0.05398441444205665,31.250879287719727,no,no,no,no,no,no,no
2561,282.446451859168,-23.83726256068844,0.6083333333333333,0.05756639372029881,24.669414520263672,no,no,no,no,no,no,no
2561,282.4488413239779,-23.837092939028736,0.5483333333333333,0.06060145456600678,26.242286682128906,yes,no,no,no,no,no,no
2561,282.4477829903249,-23.837102871701905,0.575,0.0,18.93100929260254,no,no,no,no,no,no,no
2561,282.44987475840685,-23.83696626250647,0.535,0.0,18.97304916381836,yes,no,no,no,no,no,no
2561,282.44941865782306,-23.837036743608937,0.5383333333333333,0.0481567360831484,29.62298583984375,yes,no,no,no,no,no,no
2561,282.4625662696204,-23.83585271008984,0.7733333333333333,0.053545543428945394,34.25117111206055,yes,no,no,no,no,no,no
2561,282.46199706696996,-23.835881039733845,0.75,0.05699037145892506,23.30048179626465,no,no,no,no,no,no,no
2561,282.46393076552255,-23.835724600174203,0.83,0.06275395266226143,52.58583068847656,no,no,no,no,no,no,no
2561,282.4631981992514,-23.83581067714841,0.7983333333333333,0.057688228724364486,23.846826553344727,no,no,no,no,no,no,no
2561,282.4658692271516,-23.83556450297347,0.9149999999999999,0.055261116880170824,29.848276138305664,yes,no,no,no,no,no,no
2561,282.4649834046513,-23.835620198285735,0.8766666666666667,0.062203056697325315,43.4932975769043,yes,no,no,no,no,no,no
2561,282.4668913664181,-23.83544110907002,0.9633333333333333,0.06528688147560223,41.90161895751953,yes,no,no,no,no,no,no
2561,282.4662323090286,-23.83551759740627,0.9333333333333333,0.07174566766298429,16.905378341674805,yes,no,no,no,no,no,no
2561,282.46914865213245,-23.835325463682157,1.068,0.0,14.914107322692871,yes,no,no,no,no,no,no
2561,282.4678100685155,-23.835373011570958,1.006,0.04970985386590347,35.8990478515625,no,no,no,no,no,no,no
2561,282.47004878204973,-23.83519207562331,1.113,0.08192150216539504,26.29973793029785,no,no,no,no,no,no,no
2561,282.4694225542699,-23.835201192641204,1.084,0.08321797675634057,20.559242248535156,no,no,no,no,no,no,no
2561,282.4720286075175,-23.835014104042386,1.211,0.08910726202334565,13.898932456970215,yes,no,no,no,no,no,no
2561,282.4416570599055,-23.837649207653282,0.7799999999999999,0.0,19.58704376220703,yes,no,no,no,no,no,no
2561,282.4481578285401,-23.837150837291396,0.5633333333333332,0.05266541479333799,20.486295700073242,no,no,no,no,no,no,no
2561,282.45045780776996,-23.836935641310603,0.5266666666666667,0.05805838775108282,42.86128616333008,yes,no,no,no,no,no,no
2561,282.45607437250965,-23.836421652213343,0.5616666666666668,0.0056379523741680055,2481.37158203125,yes,no,no,no,yes,no,no
2561,282.46851425197116,-23.83531034293668,1.04,0.07427442837298749,34.57484436035156,yes,no,no,no,no,no,no
2561,282.4705989960918,-23.835151973288433,1.14,0.0782640932529263,16.185482025146484,no,no,no,no,no,no,no
2561,282.47147276431303,-23.835051872116527,1.184,0.08822265882889256,17.706418991088867,yes,no,no,no,no,no,no
2561,282.44262154081076,-23.82809900969634,1.185,0.060918660392486404,24.27680778503418,no,no,no,no,no,no,yes
2565,11.764008327136075,-11.871958261438195,0.9133333333333333,0.0563072253460641,28.977975845336914,yes,no,no,no,yes,no,no
2565,11.741012609477444,-11.929284192928977,3.344,0.13880382319427284,9.616827964782715,no,no,no,no,no,no,no
2565,11.77261721065908,-11.908601032652117,1.493,0.11166738766896027,5.6244659423828125,no,no,no,no,no,no,no
2565,11.857006558524905,-11.954823501250686,6.482,0.31410322199359575,23.672948837280273,no,no,no,no,no,no,no
2565,11.747576812807106,-12.057579188714184,10.543,0.5867327750025328,15.185007095336914,no,no,no,no,no,no,no
2565,11.696752760772688,-12.020267246228983,9.358,0.9351140549998741,3.6646535396575928,no,no,no,no,no,no,no
2579,6.8767811620250985,5.0287445806181,3.206,0.26321557610516594,9.221479415893555,no,no,no,no,no,no,no
3498,83.80632956827542,-5.457942525335963,3.847,0.05980560146374386,90.64427185058594,yes,yes,yes,no,yes,no,yes
3498,83.85557947910266,-5.424859052084564,2.84,0.11192245337070814,16.017141342163086,yes,no,yes,no,yes,no,yes
3498,83.81814243277255,-5.419320628808395,1.459,0.014023922123380458,344.2323303222656,yes,no,yes,no,yes,no,yes
3498,83.8517863041032,-5.411036854093788,2.199,0.028320393984648137,127.07847595214844,yes,no,yes,no,yes,no,yes
3498,83.81234763512178,-5.404728923225068,0.6950000000000001,0.07935137142026726,7.2683515548706055,yes,no,yes,no,no,no,unknown
3498,83.8539447534629,-5.4003928368813625,2.131,0.0708633090184161,24.940292358398438,yes,no,yes,no,no,no,no
3498,83.79888005215088,-5.392603639066495,1.192,0.05597527630002778,15.850507736206055,no,no,yes,no,no,no,yes
3498,83.81104570683053,-5.369755766286818,1.583,0.028311223076695403,68.24755859375,yes,no,yes,no,no,no,no
3498,83.79709859514523,-5.354268784453418,2.764,0.05697884558065791,25.572433471679688,no,no,yes,no,no,no,yes
3498,83.80657523085414,-5.3420125751148655,3.261,0.047016098590958365,50.56141662597656,yes,no,yes,no,yes,no,yes
3498,83.84816796354238,-5.325021252742488,4.554,0.2231757321203637,7.430656433105469,no,no,yes,no,no,no,no
3498,83.80569550684432,-5.471577460372265,4.659,0.25016367150279156,6.61466121673584,no,no,yes,no,no,no,yes
3498,83.79954880002097,-5.531951388945226,8.295,0.07686956094167406,253.4277801513672,yes,yes,yes,no,yes,no,yes
3498,83.78100175795176,-5.444452828369618,3.723,0.027067325916670285,347.0059814453125,yes,yes,yes,no,yes,no,yes
3498,83.84067950746149,-5.394225687559947,1.315,0.06196994063181231,22.94416618347168,yes,no,yes,no,yes,no,no
3498,83.84655762064249,-5.374499001210028,2.071,0.03912214802496933,69.47132110595703,yes,no,yes,no,yes,no,yes
3498,83.84480069274875,-5.365962948923652,2.34,0.08215120925065258,21.374622344970703,no,no,yes,no,yes,no,no
3498,83.84506190133419,-5.33963668158242,3.678,0.06239170297961291,46.66818618774414,no,no,yes,no,no,no,no
3498,83.83352706336828,-5.420595014270911,1.772,0.10172627979050036,9.554048538208008,no,no,yes,no,no,no,yes
3498,83.82847912157352,-5.372962055743301,1.447,0.06849673983647174,14.001521110534668,no,no,yes,no,yes,no,yes
3498,83.80363523542815,-5.397575936620514,0.9116666666666667,0.05937837856918349,23.407012939453125,no,no,yes,no,no,no,no
3498,83.79432939888288,-5.384250880257272,1.592,0.07459353270888681,21.533082962036133,no,no,yes,no,no,no,unknown
3498,83.84053513385935,-5.329507626191153,4.142,0.06542561685475269,77.73997497558594,no,no,yes,no,no,no,yes
3498,83.82902348093633,-5.472760911879404,4.705,0.38709970874485,7.300720691680908,no,no,no,no,no,no,no
3498,83.92999030639433,-5.421108988207024,6.831,0.4767941244448242,7.294988632202148,no,no,no,no,no,no,yes
3498,83.81766250640578,-5.475969017981247,4.857,0.1475514249030001,42.96343994140625,no,no,yes,no,yes,no,yes
3498,83.84194584088556,-5.470922645022846,4.762,0.12042357077358125,29.383821487426758,yes,no,yes,no,yes,no,yes
3498,83.76875319509129,-5.399015244657234,2.992,0.0600941448972194,55.597373962402344,yes,no,yes,no,yes,no,yes
3498,83.80435361207488,-5.364722127664075,2.009,0.056984371776215376,30.71942901611328,yes,no,yes,no,yes,no,yes
3498,83.71484910859687,-5.420234528422196,6.384,0.07330361385290288,144.4678497314453,yes,no,yes,no,yes,no,unknown
3498,83.84333617752188,-5.419261725373343,2.07,0.041666181581653985,72.29969787597656,yes,no,yes,no,yes,no,yes
3498,83.93928300140591,-5.3434352771806735,7.841,0.20091211584308827,47.54263687133789,yes,no,yes,no,yes,no,yes
3498,83.79978483663969,-5.479198916878587,5.175,0.26421535239008975,14.569232940673828,no,no,yes,no,no,no,yes
3498,83.80832271208119,-5.407748860530554,0.9833333333333333,0.04516944104591036,29.6662540435791,no,no,yes,no,no,no,no
3498,83.79574028195847,-5.373485957528154,1.883,0.026104971374106042,103.91523742675781,yes,no,yes,no,no,no,yes
3498,83.85417187161406,-5.342838496089524,3.781,0.08332417637845958,33.66954803466797,no,no,yes,no,no,no,yes
3498,83.80693289473439,-5.479506909616166,5.118,0.132639247544622,52.159912109375,no,yes,yes,no,yes,no,yes
3498,83.87808578652341,-5.362931632428603,4.037,0.1122784375255113,40.622318267822266,yes,no,yes,no,no,no,yes
3498,83.77727202709585,-5.417042733967341,2.804,0.0929654846346362,13.516427040100098,yes,no,yes,no,yes,no,yes
3498,83.8181954234584,-5.400860738469466,0.3516666666666667,0.016504444778942213,217.9573974609375,yes,no,yes,no,yes,no,no
3499,285.4628654850285,-36.903523339739756,3.62,0.20896358716732888,14.328957557678223,no,no,yes,no,no,no,yes
3730,65.5176478385718,19.30974824490537,2.904,0.23285690026278866,4.734432220458984,no,no,no,no,no,no,no
3730,65.53422018645546,19.34872411088921,5.115,0.4606428699990899,7.139669895172119,no,yes,no,no,no,no,no
3744,83.84555063371978,-5.541237819299623,8.901,0.12899624199097579,143.74716186523438,yes,no,yes,no,yes,no,yes
3744,83.88698513762981,-5.505922449625671,7.781,0.09990063082383473,115.06534576416016,yes,no,yes,no,yes,yes,yes
3744,83.82422591188643,-5.411333027238447,1.013,0.05119979782376028,22.35265350341797,yes,no,yes,no,yes,no,yes
3744,83.82423928468442,-5.4084479034104,0.85,0.03770479558163496,57.27252960205078,yes,no,yes,no,yes,no,no
3744,83.81216121059147,-5.403518840188322,0.6466666666666666,0.02173129220514342,121.84571075439453,yes,no,yes,no,yes,no,no
3744,83.8665113324937,-5.379637409975331,2.983,0.07226667759990257,18.019630432128906,no,no,yes,no,no,no,yes
3744,83.83718646370147,-5.364083754689331,2.16,0.013429869792142028,254.8925323486328,yes,no,yes,no,yes,no,yes
3744,83.84282236289874,-5.361757019322439,2.459,0.0224055932603682,125.69447326660156,no,no,yes,no,yes,yes,no
3744,83.81743552985473,-5.352960367258418,2.539,0.016741685118819283,231.45901489257812,yes,no,yes,no,yes,no,yes
3744,83.78460963659097,-5.3269538893911905,4.586,0.04498729673479712,112.8956527709961,no,no,yes,no,no,no,yes
3744,83.83209408838295,-5.32498424153903,4.287,0.1222022448269948,19.014528274536133,no,no,yes,no,no,no,yes
3744,83.833253906985,-5.312843113107396,5.016,0.13790526520722346,25.22633171081543,no,no,yes,no,yes,no,yes
3744,83.83206431028218,-5.223763669409784,10.318,0.07611852223531801,308.7504577636719,yes,no,yes,no,no,no,no
3744,83.81147777938435,-5.571258168848578,10.57,0.22752281801794394,62.46713638305664,yes,yes,yes,no,yes,no,yes
3744,83.78513723664138,-5.384674402671805,2.126,0.03200056429701944,75.18397521972656,yes,no,yes,no,no,no,yes
3744,83.82092397479664,-5.336634666774397,3.518,0.05571051846049285,35.303489685058594,yes,no,yes,no,yes,no,yes
3744,83.81679280131196,-5.329029156321077,3.976,0.15067854270673575,10.353322982788086,no,no,yes,no,no,no,no
3744,83.8340241604503,-5.3289345017470495,4.077,0.03562819770249634,119.89144134521484,no,no,yes,no,no,no,yes
3744,83.79909175641829,-5.458615513623766,3.985,0.24409753241973428,6.982867240905762,no,no,yes,no,no,no,yes
3744,83.7984590433751,-5.45798850486592,3.961,0.22060575328293283,9.285341262817383,no,no,yes,no,no,no,yes
3744,83.74817168507495,-5.400011595972161,4.246,0.06632312379573506,43.04987335205078,yes,no,yes,no,yes,yes,yes
3744,83.85007508487793,-5.387140625307359,1.913,0.07093471309105878,20.596336364746094,yes,no,yes,no,no,no,yes
3744,83.84869531229346,-5.370166171312273,2.322,0.08772245051107742,17.403573989868164,no,no,yes,no,yes,no,yes
3744,83.85096012323905,-5.499226437341112,6.522,0.2117360344154483,24.579713821411133,yes,no,yes,no,yes,no,yes
3744,83.88105114071679,-5.38456788014657,3.756,0.11396573796110854,19.320510864257812,no,no,no,no,no,no,yes
3744,83.80736955547866,-5.371439844693843,1.591,0.04258151348543057,14.999363899230957,yes,no,yes,no,no,no,no
3744,83.8182225656521,-5.364019761618035,1.874,0.05289983193524304,12.896951675415039,yes,no,yes,no,yes,no,yes
3744,83.78945231782099,-5.34952824877899,3.265,0.1995881961291108,5.333761215209961,yes,no,yes,no,yes,no,yes
3744,83.91276972121851,-5.340486943735429,6.489,0.2297475874544491,16.01011848449707,yes,no,yes,no,yes,no,yes
3744,83.80573268567407,-5.347598418559869,2.968,0.0958809252701217,12.11290168762207,yes,no,yes,no,no,no,no
3744,83.80249593966771,-5.329206232592464,4.085,0.13069644591789326,14.231589317321777,yes,no,yes,no,no,no,yes
3744,83.82315104425031,-5.382376075576124,0.81,0.021519681508844476,46.233707427978516,yes,no,yes,no,yes,no,no
3744,83.85858113857695,-5.355783650038621,3.342,0.015442484468077469,480.9781188964844,yes,no,yes,no,yes,no,yes
3744,83.80663100123066,-5.341995815394863,3.281,0.059126896693113724,26.531667709350586,yes,no,yes,no,yes,no,yes
3744,83.79656638249006,-5.3265255037732,4.338,0.13203467217614667,19.146886825561523,yes,no,yes,no,yes,no,yes
3744,83.83023586381681,-5.517443882066255,7.362,0.2740839268703342,19.310291290283203,yes,no,yes,no,yes,no,yes
3744,83.8381359663328,-5.432246493002533,2.494,0.12104412010656158,6.122307777404785,yes,yes,no,no,no,no,no
3744,83.82267478116218,-5.507021205216397,6.71,0.12281032486352231,65.07147979736328,yes,no,yes,no,yes,no,yes
3744,83.83763161657141,-5.46915299208979,4.57,0.08552448602428243,39.686859130859375,yes,no,yes,no,yes,no,yes
3744,83.84296422114444,-5.403904752869784,1.517,0.05797324562046028,15.46180534362793,yes,no,yes,no,yes,no,no
3744,83.77338755050289,-5.489543164856116,6.282,0.20647305445942696,19.77691650390625,yes,no,yes,no,yes,yes,yes
3744,83.82236171167598,-5.354926868287683,2.427,0.14171219660544862,2.535628318786621,no,no,no,no,no,no,no
3744,83.80741712757363,-5.323743513407856,4.347,0.16147310262561737,9.341633796691895,yes,no,yes,no,yes,no,yes
3744,83.82635397131688,-5.401303487131111,0.565,0.026158009289189377,41.38211441040039,yes,no,yes,no,yes,no,no
3744,83.80239473497927,-5.3838232301254605,1.211,0.033847729464859595,25.084131240844727,no,no,yes,no,yes,no,yes
3744,83.79362095691963,-5.36370302596478,2.429,0.03695273916099666,38.54632568359375,no,no,yes,no,no,no,no
3744,83.82313303545452,-5.362627522999771,1.972,0.02935723102244337,47.05415725708008,yes,no,yes,no,yes,yes,yes
3744,83.72602463609185,-5.359808948458986,5.953,0.07283713420460797,105.40839385986328,yes,no,yes,no,yes,no,yes
3744,83.85252536750828,-5.351123960574612,3.316,0.1064632916789363,15.272101402282715,no,no,yes,no,no,no,yes
3744,83.81397422275042,-5.3171994554865405,4.693,0.09789224373218201,22.501588821411133,yes,no,yes,no,yes,no,yes
3744,83.66689492000704,-5.434263205593094,9.388,0.39749364412247007,7.6361775398254395,yes,no,no,no,yes,no,yes
3744,83.85141221300604,-5.433405138744249,2.994,0.1000953148185569,17.281558990478516,yes,no,yes,no,yes,no,yes
3744,83.86035613650351,-5.395772039548734,2.465,0.023159401230788756,165.23245239257812,yes,no,yes,no,no,no,no
3744,83.78314973696874,-5.354698777023837,3.245,0.06440310484402674,22.58393669128418,yes,no,yes,no,yes,no,yes
3744,83.82969999387824,-5.353475635052548,2.585,0.09042812715540267,6.533051490783691,yes,no,yes,no,no,no,no
3744,83.73720787882071,-5.36835099512973,5.151,0.12100204602851203,24.558855056762695,yes,no,yes,no,yes,no,yes
3744,83.87755222546379,-5.360844500869873,4.056,0.124683725663414,19.1055965423584,no,no,yes,no,no,no,yes
3744,83.81868383652069,-5.376350130065285,1.134,0.024526291611009127,38.188438415527344,yes,no,yes,no,yes,no,yes
3744,83.78504262010648,-5.374993149357734,2.37,0.058447500338743824,28.344457626342773,no,no,yes,no,no,no,yes
3744,83.81779329912315,-5.369514426160311,1.546,0.0171212490995754,116.76696014404297,yes,no,yes,no,yes,no,yes
3744,83.83316017933637,-5.364964553741639,2.002,0.057150715106037905,15.58767032623291,no,no,yes,no,no,no,yes
3744,83.83683195368542,-5.355929203286566,2.586,0.09211316210699852,10.790130615234375,yes,no,yes,no,yes,yes,yes
3744,83.8334140533226,-5.486589987767911,5.547,0.38652916693348316,5.559699058532715,yes,no,yes,no,yes,no,yes
3744,83.89597880351684,-5.439303031446632,5.299,0.37505255598805054,3.152050018310547,no,no,no,no,no,no,yes
3744,83.82862915142107,-5.391304444058356,0.6166666666666667,0.033270785167358985,25.678329467773438,yes,no,yes,no,yes,no,yes
3744,83.81921509984592,-5.326535117525153,4.123,0.07190378315914876,32.49583053588867,yes,no,yes,no,yes,no,yes
3744,83.80788165210492,-5.314699924712122,4.879,0.07094833378850117,55.29336929321289,yes,no,yes,no,yes,no,yes
3744,83.8144994123287,-5.293784208478625,6.094,0.12807857603785078,40.52864456176758,yes,no,no,no,no,no,no
3744,83.81779534442325,-5.35253976568184,2.564,0.0,63.763973236083984,yes,no,yes,no,yes,no,yes
3744,83.8174298923984,-5.358942278303974,2.181,0.03845203404591264,29.293212890625,yes,no,yes,no,yes,no,yes
3744,83.79176232531988,-5.3045409012648,5.682,0.12378718953366592,49.28911209106445,no,no,yes,no,no,no,yes
3744,83.79860429634424,-5.435726137754262,2.72,0.03178862006365629,114.44258117675781,yes,yes,yes,no,no,no,no
3744,83.79284475777892,-5.543639622453049,9.041,0.25467333520821334,43.520843505859375,yes,yes,yes,no,no,no,yes
3744,83.77296835997872,-5.464565583902792,4.989,0.4636471181161191,7.05797815322876,yes,no,yes,no,yes,no,unknown
3744,83.84390426098847,-5.395433423178621,1.482,0.04851571281812972,29.48184585571289,yes,no,yes,no,yes,no,no
3744,83.8272238728125,-5.3638703377836645,1.944,0.024093627732544403,60.04368209838867,no,no,yes,no,no,no,no
3744,83.82806112724921,-5.327192827140884,4.118,0.12864181812603584,13.929357528686523,no,no,yes,no,no,no,yes
3744,83.8589961045318,-5.3824515176743954,2.504,0.03734648795547583,93.6798324584961,yes,no,yes,no,yes,no,yes
3744,83.83189648929887,-5.407348199814044,1.054,0.013128201467173138,229.43617248535156,yes,no,yes,no,yes,no,no
3744,83.7959933785919,-5.379569847540785,1.67,0.07221725069515525,15.917057991027832,yes,no,yes,no,no,no,yes
3744,83.75676898208958,-5.363588699031629,4.18,0.07941951857662968,37.65620422363281,no,no,yes,no,no,no,yes
3744,83.78496987371187,-5.474816094196369,5.191,0.12102267415616347,28.438114166259766,yes,no,yes,no,yes,no,yes
3744,83.6223155433693,-5.398701439008619,11.757,0.0,68.26818084716797,no,no,no,no,no,no,no
3744,83.85904789401825,-5.334951475197462,4.334,0.011957006224646202,1261.997802734375,yes,no,yes,no,yes,no,yes
3744,83.80513527334068,-5.464941108708308,4.264,0.10286028684772565,34.01689529418945,yes,yes,yes,no,yes,no,yes
3744,83.8102129280585,-5.417232790462331,1.422,0.019876117105886708,197.68618774414062,yes,no,yes,no,yes,no,no
3744,83.82442466832816,-5.384130935290562,0.7383333333333333,0.02518495001620774,30.906330108642578,yes,no,yes,no,yes,no,no
3744,83.82004285679787,-5.316872184130689,4.703,0.14233735698764238,18.625852584838867,no,no,yes,no,no,yes,yes
3744,83.77459142779205,-5.339114161911245,4.291,0.11863123007637599,17.684795379638672,no,no,no,no,no,no,no
3744,83.76419145216798,-5.272751337239433,8.049,0.48372478739930586,10.17906665802002,yes,no,yes,no,yes,yes,yes
4373,83.82609443478036,-5.4982568906993,6.199,0.03577792598196491,380.54541015625,yes,no,yes,no,yes,no,yes
4373,83.80634974844533,-5.457908795519117,3.838,0.038215979828938526,161.19606018066406,yes,no,yes,no,yes,no,yes
4373,83.808831565336,-5.4529034889867205,3.515,0.11827165887545077,26.50732421875,no,no,yes,no,no,no,yes
4373,83.82488966151749,-5.447377667529532,3.151,0.1072953947978947,19.79429054260254,yes,no,yes,no,yes,no,yes
4373,83.7739158944764,-5.440538304055967,3.827,0.045732961125410136,170.97850036621094,yes,no,yes,no,yes,no,yes
4373,83.81528883561681,-5.425853211026262,1.853,0.06942606403934852,16.866443634033203,yes,no,yes,no,yes,yes,yes
4373,83.69336697850235,-5.408807362997189,7.547,0.053610347481946714,293.68280029296875,yes,yes,yes,no,yes,yes,yes
4373,83.80658555089857,-5.39864299739431,0.7683333333333333,0.013436905473647264,159.6243438720703,no,no,yes,no,no,no,no
4373,83.79226584553265,-5.3756789713921656,1.978,0.06308153297520065,15.187745094299316,yes,no,yes,no,yes,no,yes
4373,83.79462180128336,-5.372261453257573,2.002,0.03679388602327405,42.347007751464844,yes,no,yes,no,no,no,no
4373,83.85049923107518,-5.365431499140172,2.595,0.08303331332037604,20.32323455810547,yes,no,yes,no,yes,no,yes
4373,83.79356399966073,-5.363688489601391,2.424,0.024516131849812547,119.53146362304688,no,no,yes,no,no,no,no
4373,83.83221311848773,-5.341493491948748,3.317,0.03456391379874612,74.66402435302734,no,no,yes,no,no,no,yes
4373,83.75554052249785,-5.33947536301762,5.053,0.028118173852523565,356.7469787597656,yes,no,yes,no,yes,no,yes
4373,83.80849576188501,-5.336756426073343,3.561,0.06015481504213885,44.824867248535156,no,no,yes,no,no,no,no
4373,83.82049554947001,-5.311357047175818,5.031,0.04003577837273304,161.03823852539062,no,no,yes,no,no,no,yes
4373,83.80652822045478,-5.295960551810477,6.0,0.07306831595304772,72.60572814941406,no,no,yes,no,no,no,yes
4373,83.81928456455891,-5.289770043313835,6.325,0.07241049950663439,67.92842864990234,yes,no,yes,no,yes,no,yes
4373,83.72940449409141,-5.449504299512718,6.264,0.33322409491236915,18.160518646240234,yes,no,yes,no,yes,no,yes
4373,83.88698391984178,-5.505902510417357,7.787,0.07323229022962467,185.64588928222656,yes,no,yes,no,yes,yes,yes
4373,83.80735418433467,-5.371458497119844,1.584,0.03463849691842783,25.39434814453125,yes,no,yes,no,no,no,no
4373,83.85254691626879,-5.331944447611626,4.292,0.06018275363581293,57.46784591674805,no,no,yes,no,no,no,yes
4373,83.87880293118172,-5.30492468620441,6.489,0.061546425918626926,125.52255249023438,yes,no,yes,no,yes,no,yes
4373,83.80231681307069,-5.27580439953842,7.232,0.1214223592016361,62.104007720947266,yes,no,yes,no,no,no,yes
4373,83.80294355727113,-5.4529210474991086,3.594,0.11355039958718495,27.4008731842041,no,no,yes,no,yes,no,yes
4373,83.84952172444501,-5.355127796178254,3.018,0.11999661098419061,6.99707555770874,no,no,no,no,yes,no,yes
4373,83.8336428643275,-5.3454824984766,3.108,0.02159876948045819,171.04612731933594,yes,no,yes,no,yes,no,yes
4373,83.81574382885267,-5.329755377052022,3.931,0.0710848750027555,30.572904586791992,yes,no,yes,no,no,no,no
4373,83.85271743744205,-5.37845796171536,2.252,0.02851511139629531,111.1907730102539,yes,no,yes,no,yes,no,yes
4373,83.81744075284743,-5.415614682536954,1.229,0.0241326539355272,114.76657104492188,no,no,yes,no,yes,no,no
4373,83.79431994031296,-5.38423337185052,1.612,0.023335090391189615,103.33123016357422,no,no,yes,no,no,no,yes
4373,83.8525476944752,-5.35115799176109,3.317,0.07739310541693109,23.935169219970703,no,no,yes,no,no,no,yes
4373,83.83747677111741,-5.345284140824173,3.192,0.03729375931006957,66.5310287475586,no,no,yes,no,no,no,yes
4373,83.85201681715405,-5.283229633603987,7.002,0.10092889393042691,87.469970703125,yes,yes,yes,no,yes,no,yes
4373,83.80819498984967,-5.356411971644213,2.414,0.02960876110705887,72.30487823486328,yes,no,yes,no,yes,no,yes
4373,83.92542034284304,-5.334840492674557,7.318,0.3665483455305589,13.756959915161133,yes,no,yes,no,yes,no,yes
4373,83.86718631942082,-5.385039625741477,2.944,0.06020639870840177,50.74068069458008,yes,no,yes,no,yes,no,yes
4373,83.85288941052595,-5.4098832378175565,2.21,0.0465469894002083,24.896642684936523,yes,no,yes,no,yes,no,yes
4373,83.77385108774439,-5.405119474302711,2.76,0.08172319571262263,21.619373321533203,yes,no,yes,no,yes,no,yes
4373,83.78428289553068,-5.400887926984887,2.1,0.062236039293872183,32.156986236572266,yes,no,yes,no,yes,no,yes
4373,83.83139226954943,-5.363580563519507,2.036,0.05198137972653707,14.862202644348145,no,no,yes,no,no,no,no
4373,83.85042682694892,-5.35904262307982,2.87,0.029109151395058038,99.37535858154297,yes,no,yes,no,yes,no,yes
4373,83.89006042662783,-5.48068772484699,6.659,0.1511832942539786,40.895870208740234,yes,no,yes,no,yes,no,yes
4373,83.83079179166386,-5.428381846888934,2.113,0.07731176085911844,19.76819610595703,no,no,yes,no,no,no,yes
4373,83.87795940949505,-5.408618321531283,3.615,0.039891888425547306,100.40687561035156,yes,no,yes,no,yes,no,yes
4373,83.82131435156127,-5.30376424369728,5.487,0.18513811229318408,14.20751953125,no,no,yes,no,no,no,yes
4373,83.80103774109499,-5.4067747076470765,1.277,0.09560854719795069,10.137767791748047,no,no,yes,no,no,no,no
4373,83.82634748854602,-5.401297429572375,0.5733333333333334,0.02763454587097485,37.49449157714844,yes,no,yes,no,yes,no,no
4373,83.84213267443947,-5.376100328570717,1.796,0.03089789248024967,47.16986083984375,yes,no,yes,no,yes,no,yes
4373,83.84103020533364,-5.368931518661449,2.054,0.027351450879993994,72.25373077392578,yes,no,yes,no,yes,no,yes
4373,83.84785237812082,-5.3337702878625475,4.069,0.034628810554276815,188.11642456054688,no,no,yes,no,no,no,yes
4373,83.80636249363047,-5.391850214309442,0.7783333333333334,0.01853116357649779,116.2325439453125,yes,yes,yes,no,yes,no,yes
4373,83.8023849040283,-5.383802212644075,1.203,0.039243367922038974,20.75804328918457,no,no,yes,no,yes,no,yes
4373,83.82353344685647,-5.368840381591487,1.604,0.042696661642728846,14.675320625305176,yes,no,yes,no,yes,yes,no
4373,83.84294789568997,-5.403902487851762,1.525,0.04887465301487037,21.63180923461914,yes,no,yes,no,yes,no,no
4373,83.81598378300158,-5.379368709131268,0.965,0.020080576539225962,45.222896575927734,yes,no,yes,no,yes,no,yes
4373,83.83823018055794,-5.305826369099599,5.484,0.18368823056191896,20.547170639038086,yes,no,yes,no,yes,no,yes
4373,83.79787803774444,-5.433947972369818,2.645,0.008691695966240767,1332.755615234375,yes,yes,yes,no,yes,no,yes
4373,83.85598075865109,-5.392542599356631,2.217,0.08958395110688716,15.905580520629883,yes,no,yes,no,yes,no,no
4373,83.81431786338243,-5.395899705283768,0.2816666666666666,0.013134555425217019,155.82369995117188,yes,no,yes,no,yes,no,no
4373,83.78692461178548,-5.530198156369361,8.324,0.12275036946201881,110.58049774169922,no,yes,yes,no,yes,no,yes
4373,83.84866727576646,-5.37012553106962,2.326,0.07520846327298515,26.086610794067383,no,no,yes,no,yes,no,yes
4373,83.82333264241707,-5.364909329931111,1.835,0.02996724093786147,34.78135299682617,no,no,yes,no,no,no,yes
4373,83.84056308975057,-5.329497381030267,4.147,0.02480920090192423,250.1202850341797,no,no,yes,no,no,no,yes
4373,83.81529479465796,-5.394128119232291,0.22833333333333333,0.012025455516235403,158.53836059570312,no,no,yes,no,no,no,no
4373,83.81421266131369,-5.50642022285988,6.68,0.17288732928127845,38.39449691772461,no,yes,yes,no,no,no,yes
4373,83.83477307508429,-5.438154592078123,2.745,0.057079543839156206,36.34077835083008,yes,no,yes,no,yes,no,yes
