ObsId,RA,DEC,THETA,POS_ERR,SIGNIFICANCE,gaia_match,archival_match,chandra_match,erosita_match,ned_match,simbad_match,vizier_match,xray-binaries_match
4373,83.79462180128336,-5.372261453257573,2.001828198934101,0.03679388602327405,42.347007751464844,yes,no,yes,no,no,no,no,no
4373,83.85929741013345,-5.372040105134734,2.780770516384858,0.13564159295320463,9.557092666625977,no,no,yes,no,no,no,no,no
4373,83.85049923107518,-5.365431499140172,2.595251401679797,0.08303331332037604,20.32323455810547,yes,no,yes,no,yes,no,yes,no
4373,83.79356399966073,-5.363688489601391,2.423811982090406,0.024516131849812547,119.53146362304688,no,no,yes,no,no,no,no,no
4373,83.83221311848773,-5.341493491948748,3.317405177346647,0.03456391379874612,74.66402435302734,no,no,yes,no,no,no,yes,no
4373,83.75554052249785,-5.33947536301762,5.052746421495501,0.028118173852523565,356.7469787597656,yes,no,yes,no,yes,no,yes,no
4373,83.80849576188501,-5.336756426073343,3.561267822014398,0.06015481504213885,44.824867248535156,no,no,yes,no,no,no,no,no
4373,83.82049554947001,-5.311357047175818,5.030682392360239,0.04003577837273304,161.03823852539062,no,no,yes,no,no,no,yes,no
4373,83.80652822045478,-5.295960551810477,5.999844856977629,0.07306831595304772,72.60572814941406,no,no,yes,no,no,no,yes,no
4373,83.81928456455891,-5.289770043313835,6.325103179420931,0.07241049950663439,67.92842864990234,yes,no,yes,no,yes,no,yes,no
4373,83.72940449409141,-5.449504299512718,6.264256769120852,0.33322409491236915,18.160518646240234,yes,no,yes,no,yes,no,yes,no
4373,83.83477307508429,-5.438154592078123,2.745422230235525,0.057079543839156206,36.34077835083008,yes,no,yes,no,yes,no,yes,no
4373,83.84343854421881,-5.403697506519877,1.548323711635714,0.03170225213744886,68.78153228759766,yes,no,yes,no,no,no,no,no
4373,83.81173047402372,-5.401843244753476,0.588522524175889,0.04891025568429763,14.31263256072998,yes,no,yes,no,no,no,no,no
4373,83.8169567450271,-5.3852440510991055,0.6086102879328833,0.010314401347711248,240.87513732910156,yes,no,yes,no,yes,yes,no,no
4373,83.81970812016952,-5.375295049013997,1.194393126275333,0.012904421982269891,147.07315063476562,yes,no,yes,no,yes,no,yes,no
4373,83.80270543660833,-5.3680292512209915,1.89711947886334,0.05706344460342243,18.499696731567383,no,no,yes,no,no,no,no,no
4373,83.83315234282543,-5.364931316295057,2.003399532809792,0.051684981222443305,15.017791748046875,no,no,yes,no,no,no,yes,no
4373,83.84952172444501,-5.355127796178254,3.018039024023232,0.11999661098419061,6.99707555770874,no,no,no,no,yes,no,yes,no
4373,83.8336428643275,-5.3454824984766,3.108497085188507,0.02159876948045819,171.04612731933594,yes,no,yes,no,yes,no,yes,no
4373,83.81447272926175,-5.328679927100872,3.999507068087614,0.1366477216709562,14.78028392791748,no,no,yes,no,no,no,no,no
4373,83.81431786338243,-5.395899705283768,0.2810347537667663,0.013134555425217019,155.82369995117188,yes,no,yes,no,yes,no,no,no
4373,83.8525476944752,-5.35115799176109,3.317054272899416,0.07739310541693109,23.935169219970703,no,no,yes,no,no,no,yes,no
4373,83.83747677111741,-5.345284140824173,3.191845132533967,0.03729375931006957,66.5310287475586,no,no,yes,no,no,no,yes,no
4373,83.85201681715405,-5.283229633603987,7.001625729873774,0.10092889393042691,87.469970703125,yes,yes,yes,no,yes,no,yes,no
4373,83.66641905333333,-5.444715235589737,9.584332302928813,0.05776138421710052,378.2054138183594,yes,yes,no,no,no,no,yes,no
4373,83.83079179166386,-5.428381846888934,2.11315286096821,0.07731176085911844,19.76819610595703,no,no,yes,no,no,no,yes,no
4373,83.85288941052595,-5.4098832378175565,2.209771562026543,0.0465469894002083,24.896642684936523,yes,no,yes,no,yes,no,yes,no
4373,83.87795940949505,-5.408618321531283,3.614730300200157,0.039891888425547306,100.40687561035156,yes,no,yes,no,yes,no,yes,no
4373,83.80103774109499,-5.4067747076470765,1.276884244125277,0.09560854719795069,10.137767791748047,no,no,yes,no,no,no,no,no
4373,83.82634748854602,-5.401297429572375,0.5733084255408162,0.02763454587097485,37.49449157714844,yes,no,yes,no,yes,no,no,no
4373,83.80636249363047,-5.391850214309442,0.7791574449300266,0.01853116357649779,116.2325439453125,yes,yes,yes,no,yes,no,yes,no
4373,83.84213267443947,-5.376100328570717,1.796209185731424,0.03089789248024967,47.16986083984375,yes,no,yes,no,yes,no,yes,no
4373,83.84785237812082,-5.3337702878625475,4.069020186136227,0.034628810554276815,188.11642456054688,no,no,yes,no,no,no,yes,no
4373,83.80574622103076,-5.471491984183784,4.645857016442463,0.25183276683566586,10.32485580444336,no,no,yes,no,no,no,yes,no
4373,83.88698391984178,-5.505902510417357,7.786635875816252,0.07323229022962467,185.64588928222656,yes,no,yes,no,yes,yes,yes,no
4373,83.87674107007068,-5.427351235567581,3.953868963188929,0.026248596520517416,246.26708984375,yes,no,yes,no,yes,no,yes,no
4373,83.81452633376053,-5.354154706184574,2.476250939695428,0.03992837539119099,33.67118453979492,yes,no,no,no,no,no,no,no
4373,83.81409506278973,-5.353846279664769,2.49752222545437,0.0,16.11928367614746,yes,no,yes,no,yes,no,yes,no
4373,83.85254691626879,-5.331944447611626,4.292174557481045,0.06018275363581293,57.46784591674805,no,no,yes,no,no,no,yes,no
4373,83.87880293118172,-5.30492468620441,6.489036056769054,0.061546425918626926,125.52255249023438,yes,no,yes,no,yes,no,yes,no
4373,83.8647751987495,-5.475218610283728,5.526641620391687,0.06307073325420243,125.99182891845703,yes,no,yes,no,yes,no,yes,no
4373,83.81414063689543,-5.463075789570489,4.083462786232764,0.1171018122573811,26.811857223510742,no,no,yes,no,no,no,yes,no
4373,83.81422397450844,-5.4331985915953585,2.298175075111574,0.05928410514216657,32.46505355834961,yes,no,yes,no,no,no,yes,no
4373,83.81744075284743,-5.415614682536954,1.228993933664741,0.0241326539355272,114.76657104492188,no,no,yes,no,yes,no,no,no
4373,83.725467370534,-5.374012458870048,5.727967454519249,0.048846482324278094,174.48370361328125,yes,no,yes,no,yes,no,yes,no
4373,83.82242355189837,-5.367623908305341,1.666675115568732,0.007805736154815085,489.9662170410156,no,no,yes,no,no,no,no,no
4373,83.75675077257773,-5.363559883148413,4.173039692356097,0.10654347298520939,26.372940063476562,no,no,yes,no,no,no,yes,no
4373,83.84282278745098,-5.361757174779813,2.460489503298394,0.023631069952260872,111.94918060302734,no,no,yes,no,yes,yes,no,no
4373,83.79787803774444,-5.433947972369818,2.644880168547485,0.008691695966240767,1332.755615234375,yes,yes,yes,no,yes,no,yes,no
4373,83.85009276235186,-5.3871375016013,1.920946519215305,0.06520203856666638,14.70598030090332,yes,no,yes,no,no,no,yes,no
4373,83.94411513343545,-5.373254625895738,7.590647257345362,0.22409920145125997,34.75090408325195,yes,no,yes,no,yes,no,yes,no
4373,83.81598378300158,-5.379368709131268,0.9657495651595951,0.020080576539225962,45.222896575927734,yes,no,yes,no,yes,no,yes,no
4374,83.83454972080153,-5.510927143325117,7.011933366852174,0.05969748391691495,206.5559539794922,yes,no,yes,no,yes,yes,yes,no
4374,83.924836586777,-5.470153059819602,7.767780595546624,0.01932745514577889,1442.7623291015625,no,no,yes,no,yes,no,yes,no
4374,83.75552559158409,-5.469906344908985,5.869790487731976,0.045056950039467976,366.931640625,no,no,yes,no,no,no,yes,no
4374,83.81545741246863,-5.441181351697865,2.771819351220602,0.017225422901455286,420.4631652832031,yes,no,yes,no,yes,no,yes,no
4374,83.83075881316472,-5.428392736074107,2.119600950901583,0.013582859885431594,402.8387756347656,no,no,yes,no,no,no,yes,no
4374,83.85556629133067,-5.424797685196611,2.824680827193454,0.09261176470610968,19.94740867614746,yes,no,yes,no,yes,no,yes,no
4374,83.77369154136585,-5.418401521092802,3.038842181063953,0.0202055527253135,340.10174560546875,yes,no,yes,no,yes,no,yes,no
4374,83.77780184806537,-5.379011943975043,2.63626821300626,0.0652899382475563,18.950918197631836,no,no,yes,no,no,no,yes,no
4374,83.82898123046886,-5.3520995339701285,2.650375274537137,0.06319816476359962,20.703153610229492,yes,no,yes,no,yes,no,yes,no
4374,83.82433134880769,-5.348281148472607,2.828585076114419,0.0200878245600249,180.30105590820312,yes,no,yes,no,yes,no,yes,no
4374,83.81786365807038,-5.345521656928813,2.975853148334868,0.021328874979173768,167.73060607910156,yes,no,yes,no,no,no,no,no
4374,83.82712860381073,-5.345155167780172,3.037608047010578,0.017298175442938206,233.99012756347656,yes,no,yes,no,yes,no,yes,no
4374,83.87349143420764,-5.333887888318994,4.913369931055692,0.04864154447257581,159.7603302001953,no,no,yes,no,no,no,yes,no
4374,83.83168991542014,-5.333788148849747,3.758165512665786,0.04327204505414916,60.57902526855469,no,no,yes,no,no,no,yes,no
4374,83.81679188584388,-5.329024757943899,3.967000119727853,0.06829315599998363,33.835548400878906,no,no,yes,no,no,no,no,no
4374,83.80285762150316,-5.326431250344271,4.230187548665349,0.019737600992898067,353.19482421875,yes,no,yes,no,yes,no,yes,no
4374,83.83531232793393,-5.325719948604951,4.277701799854857,0.08130003155995819,25.97888946533203,no,no,yes,no,no,no,no,no
4374,83.87794827741612,-5.301943640620423,6.61095119803532,0.04333786194631438,261.48028564453125,yes,no,yes,no,yes,no,yes,no
4374,83.8230011532248,-5.294412606140956,6.046841429196708,0.012911690888032122,1307.498046875,yes,yes,yes,no,yes,no,yes,no
4374,83.74246593086691,-5.479903350656117,6.834372905805731,0.23716602436617962,15.765408515930176,yes,no,yes,no,yes,no,yes,no
4374,83.77554519169239,-5.385051247646049,2.657196119804842,0.12337904558263604,9.88786792755127,no,no,no,no,no,no,no,no
4374,83.80050685745039,-5.413227113465124,1.544148857194496,0.037979846749329256,41.79490661621094,no,no,yes,no,no,no,no,no
4374,83.8528679106339,-5.409856243407604,2.215414803005997,0.07067711025930891,22.964998245239258,yes,no,yes,no,yes,no,yes,no
4374,83.87650315494118,-5.377183696328005,3.607033843679437,0.03550175852123278,172.98367309570312,no,no,yes,no,no,no,no,no
4374,83.8182336499798,-5.364014114266953,1.866085621633169,0.03825800585557799,19.428991317749023,yes,no,yes,no,yes,no,yes,no
4374,83.7967068078302,-5.289065943867296,6.498845658353563,0.05188242902380765,159.54104614257812,yes,no,yes,no,yes,no,yes,no
4374,83.83145643178979,-5.533007005165158,8.30797294323887,0.25808340357816784,21.09549331665039,yes,yes,yes,no,no,no,yes,no
4374,83.77255994940587,-5.404166973468125,2.818924811147872,0.07359313963002018,31.957477569580078,yes,no,yes,no,yes,no,yes,no
4374,83.85007001875167,-5.387131818279807,1.924426837077201,0.034003883301793734,65.89563751220703,yes,no,yes,no,no,no,yes,no
4374,83.7998684163144,-5.381631021915097,1.393486030288551,0.06945032423325163,13.071147918701172,no,no,yes,no,yes,no,yes,no
4374,83.85134884709463,-5.375602558561782,2.266016818427525,0.048648822356454166,45.919551849365234,yes,no,yes,no,yes,no,yes,no
4374,83.81920923006919,-5.289749343467004,6.32162262354527,0.07037409411081254,54.54646682739258,yes,no,yes,no,yes,no,yes,no
4374,83.78499669442803,-5.474803577478234,5.192009336898644,0.15769837239775644,19.160072326660156,yes,no,yes,no,yes,no,yes,no
4374,83.81794621412241,-5.492337466543213,5.833956734052715,0.36931935992291787,6.992397308349609,no,no,yes,no,no,no,yes,no
4374,83.7216017410298,-5.400185974959355,5.817964070364773,0.08381777892109382,82.90575408935547,yes,no,yes,no,no,no,yes,no
4374,83.77381837554756,-5.3983179415618405,2.697761430974745,0.02746513953474834,170.6090087890625,yes,no,yes,no,yes,no,yes,no
4374,83.82662543260271,-5.338921364299047,3.402983765015785,0.0433052519812412,40.1230583190918,yes,no,yes,no,yes,no,yes,no
4374,83.88083172425073,-5.258781365658932,8.97835613985207,0.0,405.8782653808594,yes,no,no,no,no,no,no,no
4374,83.8285929577558,-5.245922438714524,8.97004574062681,0.13051551487500004,89.69618225097656,no,no,yes,no,yes,no,yes,no
4374,83.81045633566163,-5.441706219308502,2.8405921802473,0.18152540615004437,7.671844482421875,no,no,yes,no,no,no,no,no
4374,83.7167211083562,-5.4051754878199,6.131319504886735,0.11883627515303218,32.05986404418945,yes,yes,yes,no,yes,no,yes,no
4374,83.79393072887606,-5.404583447673847,1.594271837098983,0.04496300852231241,42.459102630615234,yes,no,yes,no,yes,no,yes,no
4374,83.86155816488333,-5.34804493525445,3.805003585459772,0.1324801800367931,19.998441696166992,yes,no,yes,no,no,no,yes,no
4374,83.85185128448805,-5.400227736471387,1.99412627908511,0.08447157663242823,15.76699161529541,yes,no,yes,no,yes,no,no,no
4374,83.80509932055605,-5.398701906448282,0.8501292598965036,0.029419853112493868,37.30685043334961,no,no,yes,no,no,no,no,no
4374,83.7702864203385,-5.3492612455168995,3.998598476709563,0.1236080602638433,30.163244247436523,yes,no,yes,no,yes,no,yes,no
4374,83.85189468035774,-5.442014028990447,3.436918864714061,0.14219988813189832,24.230112075805664,yes,no,yes,no,yes,no,yes,no
4374,83.83253011002608,-5.372599112326647,1.578084356265963,0.05524953557102295,12.886628150939941,yes,no,yes,no,yes,no,yes,no
4374,83.80758280682636,-5.3691627417496495,1.696429970496573,0.01635432940252851,116.63182067871094,yes,no,yes,no,no,no,no,no
4374,83.84031316505678,-5.363021608642148,2.312566542680508,0.015471304045823659,268.3417663574219,yes,no,yes,no,yes,no,yes,no
4374,83.82011962412287,-5.316886513289408,4.693956544054849,0.14341464121557682,26.928913116455078,no,no,yes,no,no,yes,yes,no
4374,83.73376556692517,-5.482078998824926,7.284700639134114,0.2825970614946742,21.39836311340332,yes,no,yes,no,no,no,yes,no
4374,83.70057529250299,-5.377275325269951,7.146669452188464,0.22710829209452563,19.92342758178711,yes,no,yes,no,yes,no,yes,no
4374,83.81016447822054,-5.306795340381499,5.324266145161405,0.13248794415909088,18.152490615844727,no,no,yes,no,no,no,yes,no
4374,83.90371559963694,-5.306019894599039,7.366507624915952,0.15270015353872896,43.88627243041992,no,no,no,no,no,no,yes,no
4374,83.80851720770417,-5.393962106306955,0.6220028807751481,0.017856989550347143,112.78771209716797,yes,no,yes,no,yes,no,no,no
4374,83.83708988830763,-5.389351448843463,1.142089955796637,0.03244271055926527,45.02626419067383,yes,no,yes,no,yes,no,yes,no
4374,83.79253167195007,-5.389275596006602,1.611543000451981,0.012502258689971844,280.5913391113281,yes,no,yes,no,yes,no,yes,no
4374,83.78515378830349,-5.38465621115002,2.109199737805534,0.0681762337575754,13.039507865905762,yes,no,yes,no,no,no,yes,no
4374,83.82507954361523,-5.368107088116212,1.662096922074304,0.009264802400288569,374.28131103515625,yes,no,yes,no,yes,no,no,no
4374,83.80456884565633,-5.353651869122526,2.629975837828082,0.04940421369358282,31.88514518737793,yes,no,yes,no,yes,no,yes,no
4374,83.88851115499436,-5.332637579717591,5.599882615131907,0.0675694786476876,95.44926452636719,yes,no,yes,no,yes,no,yes,no
4374,83.88617789755378,-5.354997771079296,4.686166418802681,0.09802154831069854,60.2466926574707,no,no,yes,no,no,no,yes,no
4374,83.82497436416558,-5.348740904948486,2.805922004468927,0.07371617813493644,16.47062110900879,yes,no,yes,no,no,yes,no,no
4395,83.81588325718705,-5.553384173803526,9.486177777481235,0.041767158639808656,637.5673217773438,yes,yes,yes,no,yes,no,yes,no
4395,83.78838321212906,-5.516204112848472,7.485258061611191,0.07597026801579955,253.68527221679688,yes,yes,yes,no,yes,no,yes,no
4395,83.75725359788318,-5.420129041426386,3.996885510281773,0.14918123985306567,11.486983299255371,no,no,yes,no,no,no,yes,no
4395,83.81755807474242,-5.415529207684259,1.21734335769443,0.029048765480549753,92.83578491210938,no,no,yes,no,yes,no,no,no
4395,83.85594631225479,-5.392528429549782,2.192328161994647,0.06599158463733346,35.59698486328125,yes,no,yes,no,yes,no,no,no
4395,83.85012367504254,-5.387153113577779,1.902299503873291,0.07949685407754171,21.43859100341797,yes,no,yes,no,no,no,yes,no
4395,83.83178041175493,-5.384289522757242,0.994527505411831,0.02378978766185754,74.1155776977539,no,no,yes,no,no,no,yes,no
4395,83.81330114635094,-5.381714893084341,0.8926939170607731,0.01114098065165674,225.35438537597656,yes,no,yes,no,yes,no,yes,no
4395,83.76545781704684,-5.379327327010792,3.35931936629832,0.08898741204756302,25.59290885925293,yes,no,yes,no,yes,no,yes,no
4395,83.85276041997459,-5.378473289406605,2.237001629580182,0.05779037957439004,45.61591339111328,yes,no,yes,no,yes,no,yes,no
4395,83.84431731150322,-5.360364185806107,2.573445245673084,0.060198152436749704,25.60871696472168,no,no,yes,no,yes,no,no,no
4395,83.81893842675844,-5.348498887304057,2.80931096769455,0.14573787468099883,6.755276203155518,no,no,yes,no,no,no,no,no
4395,83.81148594066931,-5.341365877293668,3.27111031640722,0.054691374959402315,34.135311126708984,yes,no,yes,no,yes,no,no,no
4395,83.86815535266275,-5.298413265146562,6.504335991739131,0.041454769296032215,297.3259582519531,yes,no,yes,no,yes,no,yes,no
4395,83.82303794648554,-5.294414903421884,6.058243851315554,0.02093428351240094,793.7129516601562,yes,yes,yes,no,yes,no,yes,no
4395,83.85291617314793,-5.473673497867818,5.110885795784397,0.19300618858570728,15.133094787597656,yes,no,yes,no,yes,no,yes,no
4395,83.77306772633219,-5.464573746609688,4.990939010320079,0.2962166101460421,9.53514289855957,yes,no,yes,no,yes,no,yes,no
4395,83.91988603023832,-5.451775499975391,6.8945475301766,0.25581029658489784,22.729297637939453,yes,no,no,no,no,no,yes,no
4395,83.81047439286648,-5.441865238356134,2.842677927395936,0.1565713362444155,7.270383358001709,no,no,yes,no,no,no,no,no
4395,83.8274418256829,-5.44017336775054,2.734302129351919,0.12770611337983617,15.240399360656738,no,no,yes,no,no,no,yes,no
4395,83.81424211157882,-5.4331498547589145,2.290286999798332,0.04734346876140981,59.63742446899414,yes,no,yes,no,no,no,yes,no
4395,83.72943435108206,-5.424851227445207,5.655775849444486,0.10933170453513742,64.0484619140625,yes,yes,yes,no,yes,no,yes,no
4395,83.7734898752007,-5.422067855612793,3.174997042876512,0.012495161230443174,963.6925048828125,yes,yes,yes,no,yes,no,no,no
4395,83.75056649489021,-5.421136476800231,4.391075870093171,0.046900133730076635,177.33580017089844,yes,yes,yes,no,yes,no,yes,no
4395,83.79818023395089,-5.413313395186825,1.662851123702774,0.01992106699657512,248.63720703125,no,no,yes,no,no,no,no,no
4395,83.79542005385183,-5.37951502440727,1.715476518649309,0.04470893633933535,58.550655364990234,yes,no,yes,no,yes,no,yes,no
4395,83.73386465651944,-5.482136959906091,7.294340494024955,0.21239147874577535,22.636016845703125,yes,no,yes,no,no,no,yes,no
4395,83.85596013780511,-5.364273326464041,2.87261005481944,0.03656222766184884,93.55519104003906,yes,no,yes,no,yes,no,yes,no
4395,83.74714042958826,-5.392431739183884,4.316996993055517,0.12899619498543963,10.307849884033203,yes,no,yes,no,yes,no,yes,no
4395,83.81912819600716,-5.421515764878875,1.571867355683845,0.07097783690260986,15.812366485595703,yes,no,yes,no,yes,no,no,no
4395,83.85185336636695,-5.400235856631201,1.963710956607417,0.07389366349979026,11.117162704467773,yes,no,yes,no,yes,no,no,no
4395,83.79883059498712,-5.394528699145906,1.226757451903763,0.02704189327354217,71.71880340576172,yes,no,yes,no,yes,no,yes,no
4395,83.82289518951187,-5.306196236106522,5.351548421111995,0.05618914739256036,105.00374603271484,no,no,yes,no,no,no,yes,no
4395,83.8204790840753,-5.452377238063273,3.424160467441052,0.17271072575736088,13.174765586853027,yes,no,yes,no,no,no,yes,no
4395,83.78551303238127,-5.411512986006669,2.242733410730539,0.0,19.786697387695312,yes,no,yes,no,yes,no,no,no
4395,83.78572952970433,-5.411156613445935,2.221856845930408,0.057982861624216286,38.650718688964844,yes,no,yes,no,no,no,no,no
4395,83.81177109936122,-5.396171034545839,0.4557262843746965,0.04209663732715803,20.9996280670166,yes,no,yes,no,yes,no,no,no
4395,83.85516177343581,-5.555627428036899,9.85342990087313,0.3175897395537124,33.012062072753906,yes,yes,no,no,yes,no,yes,no
4395,83.80964236190242,-5.38558121386621,0.8232724705478591,0.012243036077870542,186.43724060058594,no,no,yes,no,yes,yes,no,no
4395,83.79714518975909,-5.354237386021281,2.799188924378224,0.19029474209025699,5.9814558029174805,no,no,yes,no,no,no,yes,no
4395,83.70053272446494,-5.377355287182203,7.179057146969967,0.33235981738117465,10.97585391998291,yes,no,yes,no,yes,no,yes,no
4395,83.79885764674206,-5.392625742184113,1.234845351588884,0.1004367326515066,9.391440391540527,no,no,yes,no,no,no,yes,no
4395,83.85143648850367,-5.375596036250676,2.252460460516649,0.08229572301407008,35.81251907348633,yes,no,yes,no,yes,no,yes,no
4396,83.78342571280876,-5.545571461922744,9.275102000433069,0.13395793332703088,129.343017578125,yes,no,yes,no,yes,no,yes,no
4396,83.72575605401863,-5.481663940621216,7.607729730167274,0.05576062722005819,359.6822814941406,yes,yes,yes,no,yes,no,yes,no
4396,83.88081609969555,-5.471110283570246,5.879153336469654,0.11030861680653882,82.5829086303711,yes,no,yes,no,yes,no,yes,no
4396,83.84711476634061,-5.469446599173423,4.774421992623472,0.020715902173904798,537.9236450195312,yes,no,yes,no,yes,no,yes,no
4396,83.78581156477159,-5.438712442579937,3.277335215261797,0.07431293151871889,37.571258544921875,yes,no,yes,no,yes,no,yes,no
4396,83.85366740021557,-5.419444929550767,2.547266352429803,0.03878390561593129,62.98556900024414,yes,no,yes,no,yes,no,yes,no
4396,83.81170898986069,-5.4018349276423985,0.5864941528789149,0.045328494912884765,17.40873146057129,yes,no,yes,no,no,no,no,no
4396,83.78429170844892,-5.400852783833197,2.088855719119028,0.026510406750474162,111.17755126953125,yes,no,yes,no,yes,no,yes,no
4396,83.79776365581027,-5.397725187220693,1.265114569948423,0.03470625791293599,53.11187744140625,yes,no,yes,no,no,no,no,no
4396,83.88015443425812,-5.394391961239896,3.666913110067493,0.023582986901024398,325.2201843261719,yes,no,yes,no,yes,no,yes,no
4396,83.84851042286898,-5.392155364345501,1.784909822533766,0.008347310049080814,691.7511596679688,yes,no,yes,no,yes,no,yes,no
4396,83.80539864947548,-5.377487491133733,1.321987755378998,0.03396574678388361,31.81134033203125,no,no,yes,no,no,no,no,no
4396,83.78028139254194,-5.374009575402649,2.622777717280322,0.014074922996426105,375.9371032714844,yes,no,yes,no,yes,no,yes,no
4396,83.73720242174576,-5.368397297527008,5.128123297411475,0.07376516778252046,52.244598388671875,yes,no,yes,no,yes,no,yes,no
4396,83.8050301677892,-5.3479175531495144,2.944296561321436,0.03584668049336703,60.184226989746094,yes,no,yes,no,yes,no,yes,no
4396,83.79241393208095,-5.339114586969588,3.706752603081585,0.06520436709911819,26.405664443969727,yes,no,yes,no,yes,no,yes,no
4396,83.86041896625818,-5.321862156191332,5.046773534003155,0.10979908607300966,49.535308837890625,no,no,yes,no,no,no,yes,no
4396,83.74174662482915,-5.293765551604542,7.622246929420521,0.07816164332788891,125.8489761352539,yes,no,yes,no,yes,no,yes,no
4396,83.88027454586718,-5.371043829827197,3.946071918683833,0.19211412551301,13.759687423706055,no,no,no,no,no,no,no,no
4396,83.78635363059584,-5.382363871199994,2.08052321874963,0.023221868719140348,119.17450714111328,yes,no,yes,no,yes,no,yes,no
4396,83.83597451289269,-5.379270305245702,1.397057827657882,0.031225043818191956,38.97174072265625,yes,no,yes,no,yes,no,yes,no
4396,83.80568443013716,-5.347570961700105,2.953689768170616,0.042653194552065204,30.418994903564453,yes,no,yes,no,no,no,no,no
4396,83.80650402355603,-5.295973834929554,5.989191247155092,0.056630823709900996,96.24101257324219,no,no,yes,no,no,no,yes,no
4396,83.802308701933,-5.27581530000999,7.220985795004837,0.09914519079884103,86.28762817382812,yes,no,yes,no,no,no,yes,no
4396,83.70322171560316,-5.318774410952767,8.281786500478692,0.23009272199696199,38.30305099487305,yes,no,yes,no,yes,no,yes,no
4396,83.99056713779443,-5.386067950462752,10.2763149332931,0.0,18.015676498413086,yes,no,no,no,no,no,yes,no
4396,83.83403837181082,-5.38565875615151,1.071833446843979,0.036789384685380615,27.283676147460938,no,no,yes,no,no,no,yes,no
4396,83.8166350563513,-5.3526750742442495,2.545316185555603,0.017341914701967193,185.25701904296875,yes,no,yes,no,yes,no,yes,no
4396,83.84384802031717,-5.330839803421991,4.133260585461694,0.07686388948222646,44.871185302734375,no,no,no,no,no,no,no,no
4396,83.7974277276326,-5.319957613740038,4.682104814037774,0.03114015940424551,272.62677001953125,yes,no,yes,no,yes,no,yes,no
4396,83.86928285726898,-5.364931925117481,3.516919297162917,0.15116188931383512,7.220743656158447,no,no,yes,no,no,no,yes,no
4396,83.77706432311106,-5.289526887594626,6.803625946055573,0.1263129448196134,48.93837356567383,yes,no,yes,no,no,no,yes,no
4396,83.80497189655965,-5.415354744130934,1.47123527228918,0.06833517656743986,24.778968811035156,yes,no,yes,no,yes,no,no,no
4396,83.85594034838385,-5.392520344443878,2.225454018567294,0.08812853594899096,14.293885231018066,yes,no,yes,no,yes,no,no,no
4396,83.76816470020906,-5.38709904239937,3.060287327247368,0.032693809084161106,153.78970336914062,yes,no,yes,no,yes,no,yes,no
4396,83.80235984691613,-5.383814405384282,1.189514567352657,0.04098161452652269,19.511695861816406,no,no,yes,no,yes,no,yes,no
4396,83.84720532562163,-5.357013822096038,2.844591993681564,0.02778550213235381,106.36729431152344,yes,no,yes,no,yes,no,yes,no
4396,83.83458817060237,-5.332681415667014,3.859196870610368,0.0898994807621037,20.13910675048828,yes,no,yes,no,no,no,yes,no
4396,83.84802479186745,-5.315803862689607,5.065396920821247,0.02725360726088418,327.7644958496094,yes,no,yes,no,yes,no,yes,no
4396,83.82452618138471,-5.309716890425315,5.131139624721902,0.02911090796435502,314.3388671875,no,no,yes,no,no,no,yes,no
4396,83.76459225597333,-5.346269451112279,4.363334818053234,0.1871331640018333,13.424933433532715,no,no,yes,no,no,no,no,no
4396,83.67029269783885,-5.378365062108999,8.925619683767444,0.10396188388971436,150.38858032226562,yes,yes,yes,no,yes,yes,yes,no
4396,83.80977403798379,-5.375713353499496,1.278282388332639,0.02299162938877791,77.58567810058594,yes,no,yes,no,no,no,yes,no
4396,83.74282996063826,-5.425901651564592,4.899451900236571,0.23492280327049228,12.397884368896484,yes,no,yes,no,yes,no,yes,no
4396,83.82737685341694,-5.4401863244016955,2.756908070377616,0.08932067842183933,12.812582015991211,no,no,yes,no,no,no,yes,no
4396,83.81692216359788,-5.343351878712486,3.103473837707616,0.016226974459479473,273.7853698730469,yes,yes,yes,no,yes,no,yes,no
4396,83.86893479351767,-5.41792672585681,3.296026618163982,0.03735608074005288,123.73040771484375,yes,no,yes,no,no,no,yes,no
4396,83.84202361906611,-5.409066089930289,1.623916550943444,0.06461375579296709,22.13163948059082,yes,no,yes,no,no,no,no,no
4396,83.74074021407299,-5.380850041895004,4.738308760431156,0.04182958477271538,126.96326446533203,yes,yes,yes,no,yes,no,yes,no
4396,83.77055948156776,-5.352570879156141,3.84556658263396,0.06407449240276655,65.1175308227539,yes,no,yes,no,no,no,yes,no
4396,83.80593800665437,-5.35196108012292,2.696228909307069,0.022820840106800373,125.72334289550781,yes,no,yes,no,yes,no,yes,no
4396,83.83220353584261,-5.341504389378193,3.311062548821043,0.04367769935593109,38.69017791748047,no,no,yes,no,no,no,yes,no
4396,83.89653798924012,-5.329559006417388,6.084355122133589,0.47826200995494356,4.421829700469971,no,no,yes,no,no,no,yes,no
4396,83.84988776865573,-5.419378138542391,2.36359876537351,0.043229912040904636,43.15319061279297,yes,yes,yes,no,yes,no,yes,no
4396,83.83040246032566,-5.335455963176361,3.642157835394196,0.0219222547394143,228.6757049560547,yes,no,yes,no,yes,no,yes,no
4396,83.85527377905694,-5.259803303091898,8.4023442679104,0.4305235833369523,9.466497421264648,no,no,yes,no,yes,yes,yes,no
4396,83.76954816919493,-5.409949172053432,3.073243867366179,0.022814715657812464,289.5817565917969,yes,no,yes,no,yes,no,yes,no
