ObsId RA DEC THETA POS_ERR SIGNIFICANCE
25099 131.1787230650709 -41.37474880621404 6.934 0.4123710767142711 18.951618194580078
25099 131.18172853912228 -41.3310497869855 4.311 0.3074999999999966 5.42759370803833
23377 45.46168927923848 -16.59476352938372 0.29 0.04936528085550712 89.587158203125
24497 197.1549468416577 -65.25912328641193 4.304 0.2948424581558609 4.972676753997803
23387 247.9725621654582 -44.885413597117115 7.333 0.6268659612996563 9.306607246398926
24511 248.17037009980533 -44.99130023327637 4.162 0.22881771493186503 7.321925163269043
23395 263.34921823638473 -30.637922425227806 5.073 0.4031739053021776 6.740345478057861
23395 263.3535958826034 -30.60531062074618 4.318 0.22985496446127174 6.604124546051025
23395 263.3101060344154 -30.507514091295562 4.941 0.4542902901546488 6.045494079589844
23395 263.2729520613306 -30.586612561740107 0.18000000000000002 0.030214957293646285 164.48135375976562
